"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K280","2019-09-19 08:00:00","23.000","29.000","4.800","27.200","0.600","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","24.500",""
"C0M650","2019-09-19 08:00:00","20.000","6.000","3.800","25.900","0.600","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","23.900",""
"C0S910","2019-09-19 08:00:00","212.000","40.000","9.700","25.400","0.770","985.700","-99.000","0.000","22.000","40.000","","25.900","","25.200",""
"C0D570","2019-09-19 08:00:00","15.000","66.000","0.300","26.700","0.680","1010.400","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","22.900",""
"C0M710","2019-09-19 08:00:00","15.000","14.000","3.100","25.900","0.610","1007.900","-99.000","0.000","8.200","10.000","","25.900","","24.600",""
"C0V490","2019-09-19 08:00:00","20.000","355.000","1.300","26.900","0.840","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","25.900",""
"C0E870","2019-09-19 08:00:00","34.000","31.000","5.800","26.400","0.600","1008.700","-99.000","0.000","11.500","44.000","","26.400","","24.600",""
"C0M800","2019-09-19 08:00:00","440.000","0.000","0.200","23.800","0.840","960.600","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","22.100",""
"C0A570","2019-09-19 08:00:00","360.000","19.000","0.600","20.600","0.990","973.500","-99.000","0.500","-99.000","-99.000","-99.000","20.600","","19.400",""
"C0S790","2019-09-19 08:00:00","236.000","16.000","0.400","25.200","0.700","985.200","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","21.300",""
"C0D590","2019-09-19 08:00:00","143.000","54.000","1.800","26.200","0.680","997.100","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","21.900",""
"C0U990","2019-09-19 08:00:00","31.000","251.000","1.000","26.300","0.670","1010.700","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","22.100",""
"C0M700","2019-09-19 08:00:00","150.000","351.000","0.300","24.500","0.850","993.100","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","22.300",""
"C0A970","2019-09-19 08:00:00","96.000","7.000","10.600","24.800","0.750","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","23.600",""
"CM0110","2019-09-19 08:00:00","7.000","46.000","6.100","26.500","0.590","1009.000","-99.000","0.000","13.500","44.000","","26.500","","24.800",""
"C0S940","2019-09-19 08:00:00","150.000","13.000","1.600","26.300","0.650","992.800","-99.000","0.000","8.100","34.000","","26.300","","24.200",""
"C0X250","2019-09-19 08:00:00","33.000","11.000","2.900","25.200","0.700","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","23.200",""
"C0K520","2019-09-19 08:00:00","10.000","19.000","4.100","26.300","0.600","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","24.500",""
"C0Z200","2019-09-19 08:00:00","153.000","25.000","0.800","26.500","0.700","994.100","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","21.800",""
"C0V740","2019-09-19 08:00:00","60.000","332.000","1.200","26.500","0.860","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","24.500",""
"C0V790","2019-09-19 08:00:00","410.000","47.000","0.300","26.400","0.740","962.500","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","23.000",""
"C0G860","2019-09-19 08:00:00","45.000","1.000","0.900","26.700","0.540","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.300",""
"C0F0A0","2019-09-19 08:00:00","3587.000","48.000","3.300","10.500","0.510","664.800","-99.000","0.000","-99.000","-99.000","-99.000","10.500","","4.900",""
"C0Z250","2019-09-19 08:00:00","1124.000","122.000","0.300","18.500","0.990","888.700","-99.000","0.000","-99.000","-99.000","-99.000","18.500","","15.700",""
"C0K440","2019-09-19 08:00:00","35.000","353.000","5.400","25.300","0.670","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","23.300",""
"C0T900","2019-09-19 08:00:00","160.000","0.000","0.100","26.800","0.620","991.100","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","21.900",""
"C0F9V0","2019-09-19 08:00:00","525.000","36.000","1.300","23.500","0.720","953.300","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","19.200",""
"C0UA20","2019-09-19 08:00:00","2619.000","29.000","1.200","9.900","0.500","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","9.900","","4.500",""
"C0M850","2019-09-19 08:00:00","695.000","0.000","0.000","22.100","0.980","931.700","-99.000","0.000","-99.000","-99.000","-99.000","22.100","","20.900",""
"C0G790","2019-09-19 08:00:00","27.000","9.000","1.200","26.900","0.580","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.100",""
"C0C620","2019-09-19 08:00:00","19.000","62.000","2.500","24.500","0.780","1009.600","-99.000","0.000","7.700","77.000","","26.500","","23.700",""
"C0I360","2019-09-19 08:00:00","300.000","119.000","0.300","27.400","0.610","974.500","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","22.400",""
"C0M810","2019-09-19 08:00:00","1354.000","138.000","0.400","20.100","0.840","864.200","-99.000","0.000","-99.000","-99.000","-99.000","20.100","","17.000",""
"C0AC80","2019-09-19 08:00:00","40.000","8.000","0.500","23.300","0.890","1008.300","-99.000","0.500","-99.000","-99.000","-99.000","23.600","","21.600",""
"CM0140","2019-09-19 08:00:00","26.000","48.000","2.400","27.300","0.530","1007.300","-99.000","0.000","9.200","57.000","","27.300","","26.600",""
"C0SA20","2019-09-19 08:00:00","857.000","30.000","2.300","20.100","0.830","916.100","-99.000","0.000","8.900","340.000","","20.100","","18.300",""
"C0K490","2019-09-19 08:00:00","91.000","22.000","0.500","25.200","0.680","998.800","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","22.700",""
"C0V820","2019-09-19 08:00:00","441.000","32.000","0.300","25.700","0.760","961.900","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","22.000",""
"C0S810","2019-09-19 08:00:00","65.000","6.000","1.300","26.000","0.670","1004.900","-99.000","0.000","7.800","325.000","","26.000","","23.900",""
"C0R580","2019-09-19 08:00:00","10.000","334.000","1.200","27.200","0.790","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","25.400",""
"C0Z330","2019-09-19 08:00:00","488.000","355.000","0.900","22.300","0.690","957.700","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","19.700",""
"C0E590","2019-09-19 08:00:00","40.000","31.000","3.300","26.300","0.650","1005.200","-99.000","0.000","10.400","70.000","","26.300","","23.900",""
"C0D540","2019-09-19 08:00:00","227.000","51.000","3.500","23.700","0.710","987.500","-99.000","0.000","8.800","56.000","","23.900","","21.900",""
"C0K420","2019-09-19 08:00:00","42.000","18.000","2.800","25.800","0.610","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","23.500",""
"C0Z180","2019-09-19 08:00:00","34.000","224.000","1.200","27.500","0.590","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","24.000",""
"C0AD10","2019-09-19 08:00:00","27.000","35.000","3.300","26.000","0.640","1009.600","-99.000","0.000","9.600","34.000","","26.300","","24.600",""
"C0M720","2019-09-19 08:00:00","225.000","297.000","0.900","23.300","0.910","983.900","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","22.200",""
"C0V450","2019-09-19 08:00:00","51.000","8.000","1.300","27.000","0.990","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","24.500",""
"C0E610","2019-09-19 08:00:00","850.000","0.000","0.000","19.400","0.720","917.500","-99.000","0.000","-99.000","-99.000","-99.000","19.400","","17.500",""
"C0V610","2019-09-19 08:00:00","22.000","360.000","2.200","25.600","0.770","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","24.600",""
"C0Z310","2019-09-19 08:00:00","59.000","145.000","0.800","28.800","0.610","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","23.600",""
"C0S700","2019-09-19 08:00:00","507.000","57.000","0.700","24.200","0.750","955.000","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","19.700",""
"C0T9G0","2019-09-19 08:00:00","605.000","237.000","0.300","23.100","0.860","945.400","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","19.500",""
"C0U520","2019-09-19 08:00:00","517.000","9.000","1.400","22.400","0.900","958.200","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","18.000",""
"C0G660","2019-09-19 08:00:00","27.000","2.000","3.100","26.400","0.630","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","24.300",""
"C0W140","2019-09-19 08:00:00","21.000","20.000","5.800","26.500","0.530","1011.600","-99.000","0.000","12.900","3.000","","26.800","","25.600",""
"C0U720","2019-09-19 08:00:00","1260.000","204.000","1.500","19.100","0.710","887.900","-99.000","0.000","-99.000","-99.000","-99.000","19.200","","14.400",""
"C0R690","2019-09-19 08:00:00","248.000","18.000","1.400","24.900","-99.000","981.000","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","22.700",""
"C0X150","2019-09-19 08:00:00","18.000","31.000","2.900","26.100","0.710","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","23.900",""
"C0Z050","2019-09-19 08:00:00","830.000","0.000","0.100","20.100","0.890","921.200","-99.000","0.000","-99.000","-99.000","-99.000","20.900","","18.100",""
"C0I490","2019-09-19 08:00:00","1601.000","201.000","1.200","18.800","0.840","840.500","-99.000","0.000","-99.000","-99.000","-99.000","18.800","","15.900",""
"C0I090","2019-09-19 08:00:00","910.000","326.000","0.500","23.300","0.860","910.700","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","19.700",""
"C0X240","2019-09-19 08:00:00","394.000","13.000","0.400","25.000","0.840","965.900","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","21.300",""
"C0S990","2019-09-19 08:00:00","409.000","14.000","2.000","23.400","0.790","965.200","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","22.300",""
"C0E850","2019-09-19 08:00:00","104.000","38.000","2.600","25.300","0.670","999.200","-99.000","0.000","8.800","68.000","","25.300","","23.900",""
"C0T9B0","2019-09-19 08:00:00","558.000","140.000","1.000","24.100","0.700","949.400","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","20.600",""
"C0K580","2019-09-19 08:00:00","26.000","9.000","1.500","25.800","0.660","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","23.300",""
"C0X050","2019-09-19 08:00:00","25.000","32.000","2.800","25.100","0.740","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","22.600",""
"CM0100","2019-09-19 08:00:00","25.000","61.000","3.200","26.600","0.590","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","23.800",""
"C0AC70","2019-09-19 08:00:00","71.000","5.000","0.500","25.400","0.690","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","23.300",""
"CM0130","2019-09-19 08:00:00","11.000","10.000","4.700","25.900","0.640","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.800",""
"C0W110","2019-09-19 08:00:00","16.000","29.000","9.800","-99.000","-99.000","1012.900","-99.000","0.000","16.300","31.000","","-999.000","","-999.000",""
"C0R670","2019-09-19 08:00:00","26.000","77.000","3.900","27.300","-99.000","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.700",""
"C0X120","2019-09-19 08:00:00","28.000","2.000","2.900","26.100","0.680","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","23.900",""
"C0R100","2019-09-19 08:00:00","1006.000","0.000","0.000","21.800","0.910","900.500","-99.000","0.000","-99.000","-99.000","-99.000","21.800","","18.600",""
"C0C700","2019-09-19 08:00:00","151.000","95.000","3.400","25.500","0.620","996.200","-99.000","0.000","9.600","54.000","","25.500","","23.400",""
"C0W130","2019-09-19 08:00:00","18.000","25.000","8.100","26.500","0.720","1006.800","-99.000","0.000","20.200","42.000","","26.500","","25.900",""
"C0F9R0","2019-09-19 08:00:00","20.000","48.000","8.100","26.200","0.730","1008.300","-99.000","0.000","13.900","74.000","","26.200","","24.700",""
"C0V660","2019-09-19 08:00:00","25.000","7.000","1.500","25.300","0.810","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","24.300",""
"C0G780","2019-09-19 08:00:00","27.000","24.000","3.200","26.900","0.610","1006.000","-99.000","0.000","8.800","16.000","","26.900","","25.100",""
"C0C590","2019-09-19 08:00:00","72.000","55.000","1.700","23.300","0.820","1004.100","-99.000","0.500","-99.000","-99.000","-99.000","25.900","","23.300",""
"C0I520","2019-09-19 08:00:00","3860.000","-99.000","-99.000","7.200","0.520","642.600","-99.000","-99.000","-99.000","-99.000","-99.000","7.300","","5.100",""
"C0E530","2019-09-19 08:00:00","341.000","43.000","3.500","24.200","0.690","971.500","-99.000","0.000","10.000","33.000","","24.200","","21.600",""
"C0M790","2019-09-19 08:00:00","15.000","17.000","2.400","25.600","0.590","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","23.800",""
"C0R130","2019-09-19 08:00:00","1040.000","0.000","0.000","22.800","0.780","894.600","-99.000","0.000","-99.000","-99.000","-99.000","22.800","","18.900",""
"C0AH30","2019-09-19 08:00:00","755.000","354.000","6.800","19.000","1.000","928.600","-99.000","0.000","12.600","10.000","","20.100","","18.300",""
"C0X170","2019-09-19 08:00:00","50.000","39.000","2.700","25.500","0.740","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","23.400",""
"C0K291","2019-09-19 08:00:00","8.000","16.000","5.400","26.300","0.630","1008.800","-99.000","0.000","10.900","15.000","","26.300","","24.600",""
"C0D480","2019-09-19 08:00:00","223.000","0.000","0.000","23.500","0.880","986.600","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","20.600",""
"C0A560","2019-09-19 08:00:00","405.000","0.000","0.000","19.300","1.000","967.500","-99.000","0.500","-99.000","-99.000","-99.000","19.500","","18.200",""
"C0X190","2019-09-19 08:00:00","10.000","20.000","2.900","25.800","0.740","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.300",""
"C0S950","2019-09-19 08:00:00","415.000","196.000","0.700","23.000","0.700","963.200","-99.000","0.000","-99.000","-99.000","-99.000","23.000","","20.800",""
"C0A880","2019-09-19 08:00:00","6.000","3.000","2.200","25.400","0.730","1010.300","-99.000","0.000","7.700","325.000","","25.500","","24.600",""
"C0I530","2019-09-19 08:00:00","3014.000","133.000","2.100","15.700","0.440","702.300","-99.000","0.000","8.300","127.000","","15.700","","9.500",""
"C0M670","2019-09-19 08:00:00","43.000","359.000","1.600","25.600","0.670","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","23.600",""
"C0Z061","2019-09-19 08:00:00","174.000","0.000","0.200","25.500","0.760","994.000","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","20.300",""
"C0M730","2019-09-19 08:00:00","40.000","350.000","1.100","26.400","0.880","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","24.000",""
"C0U750","2019-09-19 08:00:00","398.000","13.000","4.800","22.700","0.820","967.500","-99.000","0.000","16.300","10.000","","22.900","","21.600",""
"C0A650","2019-09-19 08:00:00","287.000","45.000","0.700","21.800","0.920","980.700","-99.000","0.500","-99.000","-99.000","-99.000","23.100","","20.000",""
"C0K400","2019-09-19 08:00:00","65.000","16.000","2.100","24.900","0.740","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","23.600",""
"C0I370","2019-09-19 08:00:00","671.000","37.000","0.700","23.700","0.760","936.000","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","20.100",""
"C0S750","2019-09-19 08:00:00","2280.000","0.000","0.000","17.400","0.590","773.100","-99.000","0.000","-99.000","-99.000","-99.000","17.400","","8.800",""
"C0R650","2019-09-19 08:00:00","29.000","332.000","0.500","27.300","0.860","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.000",""
"C0E740","2019-09-19 08:00:00","27.000","57.000","2.900","26.500","0.660","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","24.500",""
"C0AI20","2019-09-19 08:00:00","25.000","39.000","10.700","26.300","0.710","1009.700","-99.000","0.000","15.900","43.000","","26.300","","25.700",""
"C0E550","2019-09-19 08:00:00","84.000","63.000","5.900","25.600","0.690","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","24.300",""
"C0X060","2019-09-19 08:00:00","19.000","6.000","3.000","26.600","0.660","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","23.200",""
"C1R320","2019-09-19 08:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2019-09-19 08:00:00","31.000","25.000","1.600","27.900","0.740","1005.400","-99.000","4.000","-99.000","-99.000","-99.000","27.900","","25.800",""
